Ron Bloore,ronald-langley-bloore
Roy Turner Durrant,roy-turner-durrant
Ruskin Spear,ruskin-spear
Sali Herman,sali-herman
Sam Messer,sam-messer
William-Samuel Howitt,samuel-howitt
Sara Shamma,sara-shamma
Sheng Maoye,sheng-maoye
Stephen Greene,stephen-greene
Stu Mead,stu-mead
Suling Wang,suling-wang
Sybil Andrews,sybil-andrews
Thomas Alexander Harrison,alexander-harrison
Ted Godwin,ted-godwin
Thomas Aquinas Daly,thomas-aquinas-daly
Thomas Hodgson,tom-hodgson
Tomás Yepes,tomas-hiepes
Yoshida Tōshi,toshi-yoshida
Manuel de la Cruz González,manuel-de-la-cruz
Michael Williams,michael-williams
Lemuel Francis Abbott,lemuel-francis-abbott
Toshiko Takaezu,toshiko-takaezu
Victor Coleman Anderson,victor-coleman-anderson
Otto Axer,otto-axer
Walter Darby Bannard,walter-darby-bannard
William Havell,william-havell
William Langson Lathrop,william-langson-lathrop
William MacTaggart,sir-william-mactaggart
William McCance,william-mccance
William Ronald,william-ronald
William Wendt,william-wendt
Woody Gwyn,woody-gwyn
Zbylut Grzywacz,zbylut-grzywacz
Zeng Fanzhi,zeng-fanzhi
Geraldo de Barros,geraldo-de-barros
Willys de Castro,willys-de-castro
Zhiliu Xie,xie-zhiliu
José Segrelles Albert,jose-segrelles
K C. S. Paniker,k-c-s-paniker
Zhang Zhiwan,zhang-zhiwan
Sophie Whettnall,sophie-whettnall
Tadashi Sugimata,tadashi-sugimata
Michael Kmit,michael-kmit
Gillian Ayres,gillian-ayres
Ernest Neuschul,ernest-neuschul
Anne-Karin Furunes,anne-karin-furunes
Aly Ben Salem,aly-ben-salem
Omar Onsi,omar-onsi
Branko Ružić,branko-ruzic
Ljubo Ivančić,ljubo-ivancic
Alfredo Hlito,alfredo-hlito
Agnes Maes,agnes-maes
Lorser Feitelson,lorser-feitelson
Morgan Russell,morgan-russell
Stanton Macdonald-Wright,stanton-macdonald-wright
Fausto Melotti,fausto-melotti
Mario Cravo Neto,mario-cravo-neto
Lucie Cousturier,lucie-cousturier
Manjit Bawa,manjit-bawa
Thomas Kovachevich,thomas-kovachevich
Walter Pichler,walter-pichler
Gust Romijn,gust-romijn
Jervis McEntee,jervis-mcentee
Alexander Cozens,alexander-cozens
Enoch Bolles,enoch-bolles
Al Hansen,al-hansen
Marcello Venusti,marcello-venusti
Edward Hicks,edward-hicks
Clorindo Testa,clorindo-testa
Lucio Massari,lucio-massari
Pierre Daura,pierre-daura
Charles Eisen,charles-dominique-joseph-eisen
Anna Alma-Tadema,anna-alma-tadema
Abdoulaye Konaté,abdoulaye-konate
Ahmed Cherkaoui (peintre),ahmed-cherkaoui
Alexandre Arrechea,alexandre-arrechea
Alexandre Desgoffe,alexandre-desgoffe
Alexis Peyrotte,alexis-peyrotte
Alice Bailly,alice-bailly
Andreï Molodkine,andrei-molodkin
André Bizette-Lindet,andre-bizette-lindet
Anne-Pierre de Kat,anne-pierre-de-kat
Auguste Bouquet,auguste-bouquet
Beauford Delaney,beauford-delaney
Bona,bona-de-mandiargues
Brígida Baltar,brigida-baltar
Carla Accardi,carla-accardi
Edgard Wiethase,edgard-wiethase
Charles Adams Platt,charles-adams-platt
Dirk de Quade van Ravesteyn,dirck-de-quade-van-ravesteyn
Elizabeth Durack,elizabeth-durack
Elmer Bischoff,elmer-bischoff
Jacobus Simon Hendrik Kever,jacobus-simon-hendrik-kever
Rupert Bunny,rupert-bunny
Ernest Mancoba,ernest-mancoba
Wilson Bigaud,wilson-bigaud
Fernand Toupin,fernand-toupin
Ōtagaki Rengetsu,otagaki-rengetsu
Georges Papazoff,georges-papazoff
Giacomo Guardi,giacomo-guardi
Tyeb Mehta,tyeb-mehta
John LaFarge,john-la-farge
John LaFarge,john-lafarge
Oscar Oiwa,oscar-oiwa
Huguette Arthur Bertrand,huguette-arthur-bertrand
Jacques Charlier,jacques-charlier
Jacques Hurtubise,jacques-hurtubise
John Smybert,john-smibert
Louis Jaque,louis-jaque
Luigi Ademollo,luigi-ademollo
Pierre Antoine Baudouin,pierre-antoine-baudouin
Franklin Carmichael,franklin-carmichael
Maurice Brianchon,maurice-brianchon
Nicolas-Antoine Taunay,nicolas-antoine-taunay
Creator:Henry Fitch Taylor,henry-fitch-taylor
Oscar Pereira da Silva,oscar-pereira-da-silva
Paul Adolphe Rajon,paul-adolphe-rajon
Karel van Mander,karel-van-mander-ii
Cornelis van Leemputten,cornelis-van-leemputten
Philip Evergood,philip-evergood
Philip Surrey,philip-surrey
Pierre Bobot,pierre-bobot
Preston Dickinson,preston-dickinson
Reynold Arnould,reynold-arnould
Richard Stankiewicz,richard-stankiewicz
Rufus Hathaway,rufus-hathaway
Ulysse Comtois,ulysse-comtois
Yang Wencong,yang-wencong
Solon Borglum,solon-h-borglum
Peter De Wint,peter-de-wint
Alberto Greco,alberto-greco
Alfred L. Copley,alcopley
Alfredo Chighine,alfredo-chighine
Andrea Cascella,andrea-cascella
Andrew Gifford,andrew-gifford
Angelo Morbelli,angelo-morbelli
Antonio Basoli,antonio-basoli
Armando Marrocco,armando-marrocco
Albert Tucker,albert-tucker
Biagio Falcieri,biagio-falcieri
Charles Blackman,charles-blackman
Emma Ciardi,emma-ciardi
Esther Mahalangu,esther-mahlangu
Gaetano Zompini,gaetano-zompini
John Joseph Enneking,john-joseph-enneking
José Gurvich,jose-gurvich
Luigi Premazzi,ludwig-osipovich-premazzi
Michele Bisi,michele-bisi
Mino Maccari,mino-maccari
Anton Refregier,anton-refregier
Irving Ramsey Wiles,irving-ramsey-wiles
Tano Festa,tano-festa
Ángel Botello,angel-botello
Tetsumi Kudo,tetsumi-kudo
Vera Rockline,vera-rockline
Vladimir Dubossarsky,vladimir-dubossarsky
Wang Guangyi,wang-guangyi
Étienne Aubry,etienne-aubry
Antonio Ortiz Echagüe,antonio-ortiz-echague
Antonio Sanfilippo,antonio-sanfilippo
Bartolomeo Guidobono,bartolomeo-guidobono
Benedetto Diana,benedetto-diana
Julian Stanczak,julian-stanczak
Carlo Maria Mariani,carlo-maria-mariani
David Johnson,david-johnson
James David Smillie,james-david-smillie
Franco Angeli,franco-angeli
John Bratby,john-bratby
Luigi Lucioni,luigi-lucioni
Thomas Frye,thomas-frye
Meir Pichhadze,meir-pichhadze
Victor Alimpiev,victor-alimpiev
Ilya Bolotowsky,ilya-bolotowsky
Irina Korina,irina-korina
Timur Novikov,timur-novikov
Karl Isakson,karl-isakson
Solomon Benediktovič Telingater,solomon-telingater
Kelley Walker,kelley-walker
Antonio Fantuzzi,antonio-fantuzzi
Abbott Fuller Graves,abbott-fuller-graves
Ahmad Zakii Anwar,ahmad-zakii-anwar
Cesare Pollini,cesare-pollini
David Milne,david-milne
Alan Gussow,alan-gussow
Alan Reynolds,alan-reynolds
Alessandro Papetti,alessandro-papetti
Alexandre Hogue,alexandre-hogue
Alexandre Orion,alexandre-orion
Anthony Thieme,anthony-thieme
Arthur Beecher Carles,arthur-beecher-carles
Athos Bulcão,athos-bulcao
Augustus Vincent Tack,augustus-vincent-tack
Barton Stone Hays,barton-s-hays
Barton Stone Hays,barton-stone-hays
Ben Enwonwu,ben-enwonwu-mbe
Ben Norris,ben-norris
Benny Andrews,benny-andrews
Bernhard Buhmann,bernhard-buhmann
Bertram Brooker,bertram-brooker
Billy Apple,billy-apple
Franciska Clausen,franciska-clausen
Brian Clarke,brian-clarke
John Boyne,john-boyne
Carlos Bastos,carlos-bastos
Carlos Catasse,carlos-catasse
Caro Niederer,caro-niederer
Cheong Soo Pieng,cheong-soo-pieng
Christo Coetzee,christo-coetzee
Clarence Holbrook Carter,clarence-holbrook-carter
Donald Moffett,donald-moffett
Edmund Lewandowski,edmund-d-lewandowski
Edmund Lewandowski,edmund-lewandowski
Emil Carlsen,emil-carlsen
Enrique Martinez Celaya,enrique-martinez-celaya
Erianto,erianto
John Jackson,john-jackson
Ernest Crichlow,ernest-crichlow
Ernest Fiene,ernest-fiene
Eugen Taru,eugen-taru
Fred Wilson,fred-wilson
Gainsborough Dupont,gainsborough-dupont
George Bridgman,george-bridgman
George Cuitt le Jeune,george-cuitt-the-younger
George Elmer Browne,george-elmer-browne
George Henry Smillie,george-henry-smillie
George Keyt,george-keyt
Girolamo Mocetto,girolamo-mocetto
Gordon Walters,gordon-walters
Gustavo Montoya,gustavo-montoya
Guy Anderson,guy-anderson
Guy Pène Du Bois,guy-pene-du-bois
Harrison Begay,harrison-begay
Henry Ward Ranger,henry-ward-ranger
Herman Trunk,herman-trunk
John Martin,john-martin
Hugh Auchincloss Steers,estate-of-hugh-steers
Hugh Auchincloss Steers,hugh-steers
Irene Rice Pereira,irene-rice-pereira
Leo Matiz Espinoza,leo-matiz
Ian Breakwell,ian-breakwell
Michael Kvium,michael-kvium
Iran do Espirito Santo,iran-do-espirito-santo
Balkan Naci İslimyeli,balkan-naci-islimyeli
Mehmet Güleryüz,mehmet-guleryuz
Jacob Cox,jacob-cox
James Bard,james-bard
James McBey,james-mcbey
Jane Peterson,jane-peterson
Janet Sobel,janet-sobel
Joanne Greenbaum,joanne-greenbaum
Joaquim Tenreiro,joaquim-tenreiro
John Houston,john-houston
John Whetten Ehninger,john-whetten-ehninger
Heri Dono,heri-dono
Pavel Leonov,pavel-leonov
Vladimir Logutov,vladimir-logutov
Marcos Grigorian,marcos-grigorian
Alf Wallander,alf-wallander
Regina Silveira,regina-silveira
Rebecca Warren,rebecca-warren
Mikhail Shvartsman,mikhail-shvartsman
A K Dolven,a-k-dolven
Abelardo Morell,abelardo-morell
Abraham Solomon,abraham-solomon
Adolf Dehn,adolf-arthur-dehn
Alexi Worth,alexi-worth
Alfred Russell,alfred-russell
Alison Van Pelt,alison-van-pelt
Alvin D. Loving,al-loving
Alvin Hollingsworth,alvin-hollingsworth
Andrew Forge,andrew-forge
Anne Estelle Rice,anne-estelle-rice
Annie Kevans,annie-kevans
Anthony Frost,anthony-frost
Antonio Henrique Amaral,antonio-henrique-amaral
Armando Romero,armando-romero
Arnold Friedman,arnold-friedman
Arthur Polonsky,arthur-polonsky
Ashley Bickerton,ashley-bickerton
Ayad Alkadhi,ayad-alkadhi
Bikash Bhattacharjee,bikash-bhattacharjee
Blanche Grambs,blanche-grambs
Callum Innes,callum-innes
David Smith,david-smith
John Graham,john-graham
Carl Holty,carl-holty
Carroll Cloar,carroll-cloar
Charles Wilbert White,charles-wilbert-white
Chris Johanson,chris-johanson
David Aronson,david-aronson
Manuel Ocampo,manuel-ocampo
Dines Carlsen,dines-carlsen
Brett Murray,brett-murray
Edna Mann,edna-mann
Edvard Weie,edvard-weie
Edward B. Gay,edward-gay
Edward Laning,edward-laning
Elizabeth Blackadder,elizabeth-blackadder
Ezra Ames,ezra-ames
Fairfield Porter,fairfield-porter
Feliciano Centurión,feliciano-centurion
Fern Coppedge,fern-isabel-coppedge
Francesco Zucchi,francesco-zucchi
George Brookshaw,george-brookshaw
George Garrard,george-garrard
George McCord,george-herbert-mccord
Gerard Curtis Delano,gerard-curtis-delano
Gershon Iskowitz,gershon-iskowitz
Giovanni Angelo Canini,giovanni-angelo-canini
Greg Curnoe,greg-curnoe
Gregory Edwards,gregory-edwards
Gustave Baumann,gustave-baumann
Harold Ambellan,harold-ambellan
Harry Fenn,harry-fenn
Henry Clarence Whaite,henry-clarence-whaite
Henry Keller,henry-george-keller
Henry Rushbury,henry-rushbury
Henry Varnum Poor,henry-varnum-poor
Howard Mehring,howard-mehring
Ian Hornak,ian-hornak
Olle Olsson-Hagalund,olle-olsson-hagalund
Axel Salto,axel-salto
Jack Bush,jack-bush
James Augustus Suydam,james-augustus-suydam
James Baker Pyne,james-baker-pyne
Jan Yoors,jan-yoors
Jason Shawn Alexander,jason-shawn-alexander
Chatelain,jean-baptiste-claude-chatelain
Ángel Duarte,angel-duarte
Jefferson David Chalfant,jefferson-david-chalfant
Jock Macdonald,jock-macdonald
Jacometto Veneziano,jacometto-veneziano
John Elwood Bundy,john-elwood-bundy
John Ferguson Weir,john-ferguson-weir
John Noble Barlow,john-noble-barlow
John Perceval,john-perceval
Staffan Östlund,staffan-ostlund
John W. A. Scott,john-white-allen-scott
John Ward,john-ward-of-hull
Jon Pylypchuk,jon-pylypchuk
Karl Benjamin,karl-benjamin
Kenneth Lochhead,kenneth-lochhead
Lionel LeMoine FitzGerald,lionel-lemoine-fitzgerald
Lewis Henry Meakin,lewis-henry-meakin
Nukina Kaioku,nukina-kaioku
Lita Albuquerque,lita-albuquerque
Walter Bodmer,walter-bodmer
Zvi Meirovich,zvi-meirovich
Loren Munk,loren-munk
Louis Schanker,louis-schanker
Luke Butler,luke-butler
Maaike Schoorel,maaike-schoorel
Manierre Dawson,manierre-dawson
Mark Francis,mark-francis
Mercedes Matter,mercedes-matter
Michael Kidner,michael-kidner
Michael Nicoll Yahgulanaas,michael-nicoll-yahgulanaas
Know Hope,addam-yekutieli-aka-know-hope
Asaf Ben Zvi,asaf-ben-zvi
Noel Rockmore,noel-rockmore
Ogden Pleissner,ogden-minton-pleissner
Paresh Maity,paresh-maity
Pat Passlof,pat-passlof
Patricia Broderick,patricia-broderick
Patrick Hughes,patrick-hughes
Paul Brach,paul-henry-brach
Paul Maze,paul-maze
Raoul Middleman,raoul-middleman
Reginald Case,reginald-case
Richard Winther,richard-winther
Roy De Maistre,roy-de-maistre
Saloua Raouda Choucair,saloua-raouda-choucair
Samuel Halpert,samuel-halpert
Seth Price,seth-price
Sohan Qadri,sohan-qadri
Sonia Sekula,sonja-sekula
Stella Vine,stella-vine
Sybil Gibson,sybil-gibson
Theophilus Brown,william-theophilus-brown
Thomas Waterman Wood,thomas-waterman-wood
Todros Geller,todros-geller
Vernon Ward,vernon-ward
Wally Hedrick,wally-hedrick
Walter Kuhlman,walter-kuhlman
Will Henry Stevens,will-henry-stevens
William Closson,william-baxter-palmer-closson
Willem Frederik de Haas,william-frederick-de-haas
William James Stillman,william-james-stillman
William Lamb Picknell,william-lamb-picknell
William Louis Sonntag,william-louis-sonntag
William Pars,william-pars
William Victor Higgins,victor-higgins
Winckworth Allan Gay,winckworth-allan-gay
Álvaro Barrios,alvaro-barrios
Álvaro Barrios,alvaro-barrios-1
Milton Dacosta,milton-dacosta
Tikashi Fukushima,tikashi-fukushima
Nakabayashi Chikkei,nakabayashi-chikkei
Genichiro Inokuma,genichiro-inokuma
Jerzy Panek,jerzy-panek
Veikko Hirvimäki,veikko-hirvimaki
Ernest Leonard Blumenschein,ernest-l-blumenschein
Joshua Shaw,joshua-shaw
Hema Upadhyay,hema-upadhyay
Frodo Mikkelsen,frodo-mikkelsen
Horia Bernea,horia-bernea
Eugène Chigot,eugene-chigot
Johanna Schoenfelder,johanna-schoenfelder
Helen Khal,helen-khal
Dado,dado
James Ward,james-ward
Antoine Benoist,antoine-benoist
Michael Loew,michael-loew
Luc Leestemaker,luc-leestemaker
Isaac Soyer,isaac-soyer
Alex Cerveny,alex-cerveny
Rudolf Polanszky,rudolf-polanszky
Paul Haefliger,paul-haefliger
Marie Lokke,marie-lokke
Heinrich Luckner,heinrich-graf-von-luckner
Leon Gaspard,leon-gaspard
Rummana Hussain,rummana-hussain
Jorge Fick,jorge-fick
John Hultberg,john-hultberg
Beatriz Zamora,beatriz-zamora
Alun Leach-Jones,alun-leach-jones
Wladimiro Politano,wladimiro-politano
Sandra Meigs,sandra-meigs
Soichiro Tomioka,soichiro-tomioka
Jean-Claude Farhi,jean-claude-farhi
Ben Heyart,ben-heyart
Aleksandra Waliszewska,aleksandra-waliszewska
Helen Torr,helen-torr
Kristian Krokfors,kristian-krokfors
Randolph Hewton,randolph-stanley-hewton
Charles Auguste van den Berghe,charles-auguste-van-den-berghe
George McNeil,george-mcneil
Agnes Weinrich,agnes-weinrich
Bernard Perlin,bernard-perlin
Robert Spencer,robert-spencer
Francis Coates Jones,francis-coates-jones
Gathie Falk,gathie-falk
Mary Newcomb,mary-newcomb
Arthur Parton,arthur-parton
Charles Wesley Jarvis,charles-wesley-jarvis
Geta Brătescu,geta-bratescu
Édouard Chimot,edouard-chimot
Adam Neate,adam-neate
Aldo Mondino,aldo-mondino
Alessandro Bruschetti,alessandro-bruschetti
Andrea Vizzini,andrea-vizzini
José Pancetti,jose-pancetti
Coulton Waugh,coulton-waugh
Brian O'Doherty,brian-odoherty
Hieronymus Francken II,hieronymus-francken-ii
Luigi Bompard,luigi-bompard
Milton Resnick,milton-resnick
Gordon Onslow Ford,gordon-onslow-ford
Pino Pinelli,pino-pinelli
Leon Tarasewicz,leon-tarasewicz
René Paresce,renato-paresce
Meir Gur-Arie,meir-gur-arie
Jess Collins,jess
Bernard Meninsky,bernard-meninsky
Lennart Rodhe,lennart-rodhe
John Piper,john-piper
Rachel Howard,rachel-howard
Ernst Billgren,ernst-billgren
John Coburn,john-coburn
Giovanni Guerra,giovanni-guerra
Arturo Herrera,arturo-herrera
Aaron Bohrod,aaron-bohrod
Adrian Feint,adrian-feint
Agnes Lawrence Pelton,agnes-lawrence-pelton
Agostino Brunias,agostino-brunias
Alan Ebnother,alan-ebnother
Alan Uglow,alan-uglow
Albert Fitch Bellows,albert-fitch-bellows
Alexander Runciman,alexander-runciman
Alexandra Eldridge,alexandra-eldridge
Alfredo Prior,alfredo-prior
Richard Baker,richard-baker
Alice Barber Stephens,alice-barber-stephens
Alison Turnbull,alison-turnbull
Allan Crite,allan-rohan-crite
Allen Tucker,allen-tucker
Alson Skinner Clark,alson-skinner-clark
Angelina Gualdoni,angelina-gualdoni
Anna Bella Geiger,anna-bella-geiger
Anna Claypoole Peale,anna-claypoole-peale
Anthony Devis,anthony-devis
Anthony Gross,anthony-gross
Antonio Asis,antonio-asis
Art Frahm,art-frahm
Arthur Murch,arthur-murch
Aureliano Milani,aureliano-milani
Barbro Östlihn,barbro-ostlihn
Barrie Cooke,barrie-cooke
Billy Al Bengston,billy-al-bengston
Bo Bartlett,bo-bartlett
Mina Carlson-Bredberg,mina-carlson-bredberg
Bose Krishnamachari,bose-krishnamachari
Bratsa Bonifacho,bratsa-bonifacho
Brian Guidry,brian-guidry
Anna Nordgren,anna-nordgren
Harald Giersing,harald-giersing
Carl Oscar Borg,carl-oscar-borg
Caziel,caziel
Charles Harold Davis,charles-harold-davis
Charles Harold Davis,charles-harold-davis-1856-1933
Charles Melville Dewey,charles-melville-dewey
Clifton Pugh,clifton-pugh
Clinton Adams,clinton-adams
Conrad Meyer,conrad-meyer
David Ratcliff,david-ratcliff
Edmund Darch Lewis,edmund-darch-lewis
Edward Chalmers Leavitt,edward-chalmers-leavitt
Evelyn Dunbar,evelyn-dunbar
Francis Luis Mora,francis-luis-mora
Federico Castellón,federico-castellon
Ferdinand Kulmer,ferdinand-kulmer
Fletcher Martin,fletcher-martin
Florine Stettheimer,florine-stettheimer
Frank Moore,frank-moore
Jordi Alcaraz,jordi-alcaraz
George Herbert Baker,george-herbert-baker
George Johnson,george-johnson
Ghulam Rasool Santosh,gulam-rasool-santosh
Gino Hollander,gino-hollander
Giovanni Pietro Possenti,giovanni-pietro-possenti
Harold Knight,harold-knight
Hayv Kahraman,hayv-kahraman
Arnaldo Roche Rabell,arnaldo-roche-rabell
Henry Albert Botkin,henry-botkin
Hilaire Hiler,hilaire-hiler
Francisco Castro Leñero,francisco-castro-lenero
Gottfrid Kallstenius,gottfrid-samuel-nickolaus-kallstenius
Edvin Ollers,edvin-ollers
Gülsün Karamustafa,gulsun-karamustafa
César,cesar
Theo Jansen,theo-jansen
Wilhelm Lehmbruck,wilhelm-lehmbruck
Anna-Lisa Thomson,anna-lisa-thomson
Frederic Remington,frederic-remington
Carl Grossberg,carl-grossberg
Anthonie van Borssom,anthonie-van-borssom
Michelangelo Pistoletto,michelangelo-pistoletto
Gerrit Berckheyde,gerrit-adriaensz-berckheyde
Edmond Aman-Jean,edmond-aman-jean
Robert Lewis Reid,robert-lewis-reid
Fritz Winter,fritz-winter
Edward Kienholz,edward-kienholz
Daniel Buren,daniel-buren
Alexander Liberman,alexander-liberman
Gai Qi,gai-qi
Maître de la Légende de sainte Ursule de Bruges,master-of-the-legend-of-saint-ursula
Michele Cascella,michele-cascella
Albert Lebourg,albert-lebourg
Gianni Colombo,gianni-colombo
Arnold Belkin,arnold-belkin
Kenneth Armitage,kenneth-armitage
Filippo De Pisis,fillipo-de-pisis
Aristarkh Lentoulov,aristarkh-vasilievich-lentulov
John Marin,john-marin
Hans Erni,hans-erni
Markus Lüpertz,markus-lupertz
Marcel Barbeau,marcel-barbeau
Morris Louis Bernstein,morris-louis
Albert Welti,albert-welti
Rochus van Veen,rochus-van-veen
Jean-Robert Ipoustéguy,jean-robert-ipousteguy
Carl Moll,carl-moll
Gao Qipei,gao-qipei
Ferdinando Galli da Bibiena,ferdinando-galli-bibiena
Mimmo Paladino,mimmo-paladino
Jan Fabre,jan-fabre
Duo Wang,wang-duo
Stuart Davis,stuart-davis
Alexandre-Évariste Fragonard,alexandre-evariste-fragonard
Jean Bazaine,jean-bazaine
Nicolaes Berchem,nicolaes-pietersz-berchem
Arthur Wesley Dow,arthur-wesley-dow
Wu Guanzhong,wu-guanzhong
Pietro Bernini,pietro-bernini
Huang Binhong,huang-binhong
Roger de La Fresnaye,roger-de-la-fresnaye
Basawan,basawan
Ni Zan,ni-zan
Anders Osterlind,anders-osterlind
Enrico Baj,enrico-baj
Tommaso Minardi,tommaso-minardi
Edgar Chahine,edgar-chahine
Thomas Sully,thomas-sully
Azade Köker,azade-koker
Bartolomeo Passarotti,bartolomeo-passarotti
Ben Willikens,ben-willikens
Bernard Aubertin,bernard-aubertin
Bernardo Cavallino,bernardo-cavallino
Heimo Zobernig,heimo-zobernig
Bill Traylor,bill-traylor
Howard Kanovitz,howard-kanovitz
Willy Finch,alfred-william-finch
Henri Gaudier-Brzeska,henri-gaudier-brzeska
Lodovico Cigoli,il-cigoli
Kenyon Cox,kenyon-cox
Eva Hesse,eva-hesse
David Wilkie,sir-david-wilkie
Marc-Aurèle Fortin,marc-aurele-fortin
Vincenzo Campi,vincenzo-campi
Lodovico Cigoli,ludovico-cardi-il-cigoli
Marcellus Coffermans,marcellus-coffermans
Franciszek Starowieyski,franciszek-starowieyski
Wojciech Weiss,wojciech-weiss
Marius de Zayas,marius-de-zayas
Kikukawa Eizan,kikukawa-eizan
František Drtikol,frantisek-drtikol
Cornelis Norbertus Gysbrechts,cornelis-norbertus-gysbrechts
Frank Weston Benson,frank-weston-benson
Joshua Johnson,joshua-johnson
Le Pho,le-pho
Paul Chabas,paul-emile-chabas
Carl-Henning Pedersen,carl-henning-pedersen
Lippo Vanni,lippo-vanni
Domenico Fiasella,domenico-fiasella
Charles Camoin,charles-camoin
Jean-Jacques de Boissieu,jean-jacques-de-boissieu
Giovanni Cariani,cariani
Battista Franco,battista-franco
Bruno Cassinari,bruno-cassinari
Carl Auböck,carl-aubock
